No,Title,Text,ScienceFiction,Fantasy,News,ScientificPaper,Biography
379,Watership Down, In the Sandleford warren  Fiver  a young runt rabbit who is a seer  receives a frightening vision of his warren imminent destruction  When he and his brother Hazel fail to convince their chief rabbit of the need to evacuate  they set out on their own with a small band of rabbits to search for a new home  barely eluding the Owsla  the warren military caste  The travelling group of rabbits find themselves following the leadership of Hazel  previously an unimportant member of the warren  They travel through dangerous territory  with Bigwig and Silver  both former Owsla  as the strongest rabbits among them  Fiver visions promise a safe place in which to settle  and the group eventually finds Watership Down  an ideal location to set up their new warren  They are soon reunited with Holly and Bluebell  also from the Sandleford Warren  who reveal that Fiver vision was true and the entire warren was destroyed by humans  Although Watership Down is a peaceful habitat  Hazel realises there are no does (female rabbits)  thus making the future of their new home uncertain  With the help of a seagull named Kehaar  they locate a nearby warren  Efrafa  which is overcrowded and has many does  Hazel sends a small emissary to Efrafa to present their request for does  While waiting for the group to return  Hazel and Pipkin successfully raid the nearby Nuthanger Farm to rescue a group of hutch rabbits there  returning with two does and a buck  When the emissary returns  Hazel and his rabbits learn Efrafa is a police state led by the despotic General Woundwort; Hazel rabbits barely return alive  However  the group does manage to identify an Efrafan doe named Hyzenthlay who wants to leave the warren and can recruit other does to join  Hazel and Bigwig devise a plan to rescue the group of rabbits from Efrafa to join them on Watership Down  The Efrafan escapees start their new life on Watership Down  but soon Woundwort army arrives to attack the Watership Down warren  Through Bigwig bravery and loyalty and Hazel ingenuity  the Watership Down rabbits defeat Woundwort  The story epilogue tells the reader of how Hazel  dozing in his burrow one chilly  blustery morning in March many years later  is visited by the rabbit folk hero El ahrairah  who invites Hazel to join his Owsla  Leaving his friends and no longer needed body behind  Hazel departs Watership Down with El ahrairah  running easily down through the wood  where the first primroses were beginning to bloom ,0,1,0,0,0
380,The State of the Art,* Road of Skulls * A Gift from the Culture * Odd Attachment * Descendant * Cleaning Up * Piece * The State of the Art At 100 pages long  the title novella makes up the bulk of the book  The novella chronicles a Culture mission to Earth in the late Seventies  and also serves as a prequel of sorts to Use of Weapons by featuring one of that novel characters  Diziet Sma  Here  Sma argues for contact with Earth  to try to fix the mess the human species has made of it; another Culture citizen  Linter  goes native  choosing to renounce his Culture body enhancements so as to be more like the locals; and Li  who is a Star Trek fan  argues that the whole incontestably neurotic and clinically insane species should be eradicated with a micro black hole  The ship Arbitrary has ideas  and a sense of humour  of its own  'Also while I'd been away  the ship had sent a request on a postcard to the BBC World Service  asking for 'Mr David Bowie Space Oddity for the good ship Arbitrary and all who sail in her ' (This from a machine that could have swamped Earth entire electro magnetic spectrum with whatever the hell it wanted from somewhere beyond Betelgeuse ) It didn't get the request played  The ship thought this was hilarious ' *Scratch (or: The Present and Future of Species HS (sic) Considered as The Contents of a Contemporary Popular Record (qv)),1,0,0,0,0
381,The Player of Games, Jernau Morat Gurgeh  a famously skilful player of board games and other similar contests  lives on Chiark Orbital  and is bored with his successful life  The Culture Special Circumstances inquires about his willingness to participate in a long journey  though will not explain further unless Gurgeh agrees to participate  While he is considering this offer  one of his drone friends  Mawhrin Skel  which had been ejected from Special Circumstances due to its unstable personality  convinces him to cheat in one of his matches in an attempt to win in an unprecedented perfect fashion  The attempt fails  but Mawhrin Skel uses his recording of the event to blackmail Gurgeh into accepting the offer and insisting that Mawhrin Skel be admitted back into Special Circumstances as well  Gurgeh spends the next two years travelling to the Empire of Azad in the Small Magellanic Cloud  where a complex game (also named Azad) is used to determine social rank and political status  The game itself is sufficiently subtle and complex that a player tactics reflect his own political and philosophical outlook  By the time he arrives  he has grasped the game but is unsure how he will measure up against opponents who have been studying it for their entire lives  Gurgeh lands on the Empire home planet of Eä  accompanied by another drone  Flere Imsaho  As a Culture citizen  he naturally plays with a style markedly different from his opponents  many of whom stack the odds against him one way or another  such as forming backroom agreements to cooperate against him (which is allowed by the game rules)  As he advances through the tournament he is matched against increasingly powerful Azad politicians  and ultimately the Emperor himself in the final round  Faced with defeat  the Emperor attempts to kill Gurgeh  but is himself killed by a shot from his own weapon  deflected by Flere Imsaho (who later refuses to tell Gurgeh if it was coincidental)  Flere Imsaho reveals that Gurgeh participation was part of a Culture plot to overthrow the corrupt and savage Empire from within  and that he  the player  was in fact a pawn in a much larger game  Although Gurgeh never discovers the whole truth  it is ultimately revealed to the reader that Flere Imsaho was the same drone as Mawhrin Skel  who was also the narrator of the novel itself ,1,0,0,0,0
382,Excession,The Excession of the title is a perfect black body sphere that appears mysteriously on the edge of Culture space  appears to be older than the Universe itself and resists the attempts of the Culture and technologically equivalent societies (notably the Zetetic Elench) to probe it  The Excession is what the Culture social scientists describe as an Outside Context Problem  one which a society cannot foresee and is often fatal  A metaphor to help explain this phrase is that of a successful aboriginal culture suddenly finding ocean going vessels on its shores for the first time  A group of stereotypical bureaucrats tries to manage the Culture response to the Excession but is brushed aside by the Interesting Times Gang  an informal group of Minds some of whom are veterans of the Idiran Culture War  to try to deal with what is by far the most serious challenge the Culture has faced  Meanwhile a rapidly expanding race  which the Culture calls the Affront (because of its systematic sadism towards subject species and its own females and junior males  despite being relatively advanced)  tries to exploit the Excession by infiltrating a store of mothballed Culture warships and using them to claim control of the mysterious object  It turns out that the Affront have been manipulated into their grab for power by another Culture faction which thought it was morally imperative to curb the Affront cruelty by any means  and intend to use the Affront theft of Culture warships as an excuse for war  The GSV Sleeper Service eventually takes control of the situation  Its name is the most meaningful pun in the story: outwardly it is an Eccentric (drop out from the Culture) which dedicates its enormous resources to presenting tableaux of historical events (mainly battles) populated by passengers in suspended animation; but in fact it is a sleeping member of Special Circumstances  the Culture covert operations organization  The name of Sleeper Service is thus double pronged—it is a Sleeper Service to human beings in Storage  and a Sleeper Service within SC  as it has produced a massive war fleet during the 40 year period it has spent behaving as an Eccentric  It prepares to deploy this fleet during transit to the Excession  But Sleeper Service has an unresolved issue  Until a few decades previously  the ship operated under another name as a normal GSV  providing a habitat for a vast number of Culture citizens  Two of its passengers  Dajeil and Genar Hofoen  had had an intense love affair which ended badly when Genar Hofoen was unfaithful and a pregnant Dajeil tried to kill Genar Hofoen  but only succeeded in the feticide of the child with which Genar Hofoen was pregnant  After the break up  Dajeil froze her pregnancy and subsequently remained in a state of intense depression for 40 years  and the ship changed its name to Sleeper Service and started acting as an Eccentric  It carried only one conscious humanoid passenger  Dajeil  and spent much of its attention trying to talk her out of her depression  for which it considered itself partly responsible  As a result  when the Culture asks Sleeper Service to help in dealing with the threat of war  the ship demands that in return Genar Hofoen must be handed over to it  Genar Hofoen is lured to Sleeper Service on a pretext  and only later told that he is there to work with Dajeil to help her recover from her psychological trauma  Sleeper Service then unloads the passengers who had been part of its historical tableaux  Having spent much of its Eccentric decades converting a large percentage of the mass of the tableaux' scenery into engines  it easily outruns the very fast ship which other elements of the Culture had asked to keep watch on it  Once it is beyond the watching ship sensor range  Sleeper Service changes course and heads towards the Excession  When it arrives it becomes apparent it has previously converted the rest of its spare mass into a vast fleet of remote controlled warships numbering in the area of 80 000 units  The Excession  in response to the Sleeper charging at it  then triggers a multi light year Gridfire wave which threatens to obliterate it and its entire fleet  along with the accompanying Grey Area  Only its Mindstate  transmitted right at the Excession  saves it by convincing the Excession to halt its attack  The Minds controlling the ships which the Affront stole from the mothball find themselves outnumbered more than 130:1  and refuse to help the Affront  The Affront fleet commander and the Culture ship which led the conspiracy commit suicide  A prolonged war is thus averted  At the same time the Excession disappears as mysteriously as it arrived  Meanwhile  the rush of events  combined with a conversation with Genar Hofoen  results in Dajeil moving out of her depression and completing her pregnancy  Genar Hofoen returns to the Affront  having been rewarded by being physically transformed into a member of the Affront species (whose company he finds more stimulating than that of the Culture people)  The book epilogue reveals that the Excession is a sentient entity which is currently acting as a bridge for a procession of even higher beings which travel between universes  It also assesses whether the species and societies it encounters are suitable to be enlightened about some unknown further existence beyond the Universe  As a result of events in the story the Excession concludes that the civilisations it has encountered in our universe are not ready for this enlightenment and moves on so that it will not cause any further disturbance  hence its disappearance at the end of the book  It also takes the name given to it by the Culture – Excession – as its own  ==Outside Context Proble,1,0,0,0,0
383,Look to Windward, Despite the passage of time  Major Quilan still suffers grief and bereavement from the death of his wife  killed during the Chelgrian civil war that resulted from the Culture interference  Quilan is offered the chance to avenge the lost Chelgrians who died in a civil war and is inducted into a plot to strike back at the Culture  As part of the plot  his soulkeeper (a device normally used to store its owner personality upon their death) is equipped with both the mind of a long dead Chelgrian general and a device that can transport wormholes connected to weapons caches  Quilan is then sent to Masaq' Orbital  ostensibly to persuade Mahrai Ziller to return to his native Chel but is in reality on a suicide mission to destroy the Orbital Hub Mind  To protect him from detection at Masaq'  Quilan memory is selectively blanked until he reaches his target  On Masaq'  Ziller lives in self imposed exile  having renounced his privileged position in Chel caste system  An accomplished composer  he has been commissioned to compose music to mark the anniversary of the Idiran Culture War  Upon hearing of Quilan visit  and his reason for travel  Ziller scrupulously avoids him  reluctant to engage with a civilization that repels him  Quilan succeeds in placing the wormholes in the Mind Hub  but the Mind detects them immediately and  although not able to track the location of the other end of the wormholes  suggests that the Involved aliens assisting Quilan mission may have been a group of Culture minds seeking to keep the Culture from being too complacent  Having struggled with its memories from the Idiran Culture war  when it was the General Systems Vehicle Lasting Damage  the Mind reveals to Quilan that it seeks to cease existing and offers to take Quilan with it  They both die  In the end of the novel  a nightmarishly efficient E Dust Assassin is unleashed against the Chelgrian priest who was responsible  as well as his immediate co conspirators  It is not revealed whether this was a form of retribution by the Culture or a cover up by a secret Culture faction ,1,0,0,0,0
384,Use of Weapons, The book is made up of two narrative streams  interwoven in alternating chapters  The numbers of the chapters indicate which stream they belong to: one stream is numbered forward in words (One  Two    )  while the other is numbered in reverse with Roman numerals (XIII  XII    )  The story told by the former moves forward chronologically (as the numbers suggest) and tells a self contained story  while in the latter is written in reverse chronology with each chapter successively earlier in Zakalwe life  Further complicating this structure is a prologue and epilogue set shortly after the events of the main narrative  and many flashbacks within the chapters  The forward moving stream of the novel deals with the attempts of Diziet Sma and a drone named Skaffen Amtiskaw to re enlist Zakalwe for another job  the task itself and the payment that Zakalwe wishes for it  The backward moving stream describes earlier jobs that Zakalwe has performed for the Culture  ultimately returning to his pre Culture career as a general on his homeworld  It transpires that the payment he requires from Sma relates to an incident from his earlier life ,1,0,0,0,0
385,So Long  and Thanks for All the Fish,Arthur Dent has hitch hiked through the galaxy and is dropped off on a planet in a rainstorm  He realises that he appears to be in England on Earth  even though he saw it destroyed by the Vogons  While he has been gone for several years  it appears only a few months have passed on Earth  He manages to hitch a ride with a man named Russell  who is driving home his sister Fenchurch (Fenny for short)  Russell explains that she had become delusional after worldwide mass hysteria over the hallucinations with the big yellow spaceships (Vogon Ships)  Arthur also learns that all the dolphins disappeared shortly after that event  Arthur becomes curious about Fenchurch  but they reach his home before he can ask more questions  Inside his still standing home  Arthur finds a gift wrapped bowl inscribed with the words So Long and Thanks    which he then uses for his Babel Fish  Arthur considers that Fenchurch is somehow connected to him and to the Earth destruction  and finds that he still has the ability to fly whenever he lets his thoughts wander  After putting his life in order  Arthur tries to find out more about Fenchurch  He catches her hitchhiking and he learns more about her  He obtains her phone number but loses it  He finds her home when he locates the cave he had lived in after crashing onto prehistoric Earth with the Golgafrinchans: her flat is built on the same spot  As they talk they find more circumstances connecting them  Fenchurch reveals that  moments before her hallucinations  she had an epiphany while sitting in a café about how to make everything right  but then blacked out  Ever since  she has not been able to recall it  After noticing that Fenchurch feet do not touch the ground  Arthur teaches her how to fly and together they make love in the skies over London  The two travel to California to see John Watson  an enigmatic scientist who purports to know the cause of the dolphins' disappearance and who eschewed his original name in favour of Wonko the Sane due to harbouring the belief that the entire world population save himself has gone mad  Watson shows the couple a bowl with the words So long and thanks for all the fish inscribed on it that they all own and encourages them to listen to it  They learn from the bowl audio message that the dolphins  aware of the Vogons  left Earth for an alternate dimension but not before replacing the destroyed Earth with a new version and transporting everything to it as a way of saving humans  Arthur explains to Fenchurch about hitchhiking across the galaxy  after which she insists that she wants to see it as well  They plan to hitchhike on the next passing spaceship  Concurrent to these events  Ford Prefect discovers that during an update of the Hitchhiker Guide  his previous entry for Earth  Mostly harmless  has been replaced with the volumes of text he wrote during his research  Recognising that something is strange  Ford begins to hitchhike across the galaxy to reach Earth  eventually using the ship of a giant robot to land in the centre of London and causing a panic  In the chaos  Ford meets up with Arthur and Fenchurch and together they commandeer the robot ship  Arthur takes Fenchurch to the planet where God Final Message to His Creation is written  and they happen across Marvin  who  because of previous events  is now approximately 37 times older than the known age of the universe and is barely able to continue  Marvin  with Arthur and Fenchurch help  reads the Message (We apologise for the inconvenience)  smiles  utters the final words I think    I feel good about it  and dies happily ,1,0,0,0,0
386,The Weirdstone of Brisingamen, The book introduction concerns the origin of the Weirdstone  Following the defeat of Nastrond  it was decided to take steps to prevent what must otherwise be his eventual return  This involved bringing together a small band of warriors of pure heart  each of whom must be partnered by a horse  and to gather them inside the old dwarf caves of Fundindelve  deep inside the hill of Alderley  The caves were sealed by powerful white magic which would both defend Fundindelve from evil  as the ages passed  and also prevent the warriors and their horses from aging  When the time was ripe  and the world once more in mortal peril  it was prophesied that this small band of warriors would ride out from the hill  trusting in their purity of heart to defeat Nastrond for good  Fundindelve was provided with a guardian  the ancient wizard Cadellin Silverbrow  and the heart of the white magic was sealed inside a jewel  the Weirdstone of Brisingamen  At the beginning of the story  however  the Weirdstone has been lost  stolen centuries before by a farmer whose milk white mare Cadellin had bought to complete the numbers in Fundindelve  The stone became a family heirloom and eventually found its way to Susan mother  who passed it on to Susan  who is oblivious as to its history and purpose  Although the children become friends with Cadellin  the wizard fails to notice the bracelet  even when the children come to visit him in Fundindelve  However  its presence does not go unnoticed by Selina Place and the witches of the morthbrood  who send their minions to steal it  Susan finally realizes the identity of the Weirdstone  and fearing its destruction  sets out to warn the wizard  The children return to Fundindelve but Cadellin is nowhere to be found  so they set out to reclaim the stone on their own  They are successful but become lost in a labyrinth of mineshafts and caverns  As the members of the morthbrood close in on them  they are rescued by a pair of dwarfs  Fenodyree and Durathror  who are close companions of Cadellin  After passing through many perils the group returns to the farm where Susan and Colin are staying to spend the night  They set out with the farm owner the next day to return the weirdstone to Cadellin before it can fall into the wrong hands  Their travels take them through forests  mountains  and snowy fields while striving to avoid the attention of the morthbrood  At the climax of the story  a great battle takes place on a hill near Alderley during which the children and their companions make a desperate last stand to protect the Weirdstone  However the enemy forces prove too strong and Durathror is mortally wounded  Grimnir takes the Weirdstone for himself and  in the ensuing chaos  Nastrond sends the great wolf Fenrir (in some editions Managarm) to destroy his enemies  As the remaining companions begin to despair  Cadellin appears and slays Grimnir  whom he reveals to be his own brother  The Morrigan flees in terror while Cadellin uses the power of the Weirdstone to subdue once again the forces of darkness ,0,1,0,0,0
387,The Adventures of Pinocchio,The story begins in Tuscany  A carpenter has found a block of pinewood which he plans to carve into a leg for his table  When he begins  however  the log shouts out  Do not strike me too hard! Frightened by the talking log  the carpenter  Antonio or Master Cherry as he is called does not know what to do until his neighbor Geppetto  known for disliking children  drops by looking for a piece of wood to build a marionette  Seeing a perfect opportunity  Antonio gives the block to Geppetto  Geppetto is extremely poor and plans to make a living as a puppeteer  He carves the block into a boy and names him Pinocchio  As soon as Pinocchio nose has been carved  it begins to grow longer and longer before Geppetto is finished with him  After the puppet is finished  Geppetto teaches him to walk and Pinocchio runs out the door and away into the town  He is caught by a Carabiniere but when people say that Geppetto dislikes children  the carabineer assumes that Pinocchio has been mistreated and imprisons Geppetto  Pinocchio heads back to Geppetto house and encounters The Talking Cricket who has lived in the house for over a century  It tells him that boys who do not obey their parents grow up to be donkeys  Pinocchio throws a hammer at the cricket and accidentally kills it  Unable to find food in the house  Pinocchio ventures to a neighbor house to beg for food and the annoyed neighbor pours a basin of water on him  Pinocchio returns home freezing and tries to warm himself by placing his feet upon the stove  The next morning he wakes to find that his feet have burnt off  Geppetto  who has been released from jail and has three pears for a meal  makes his son a new pair of feet  In gratitude  Pinocchio promises to go to school  Since Geppetto has no money to buy school books  he sells his only coat  Pinocchio heads off to school  but on the way he is distracted by some music and crowds and he follows the sounds until he finds himself in a crowd of people  all congregated to see the Great Marionette Theater  Pinocchio sells his school books for tickets to the show  During the performance  the puppets Harlequin  Punch  and Signora Rosaura see Pinocchio and cry out  It is our brother Pinocchio! The audience grows angry  and the theater director  Mangiafuoco  comes out to see what is going on  Upset  he decides to use Pinocchio as firewood to cook his dinner  Pinocchio pleads to be saved and Mangiafuoco gives in  When he learns about Pinocchio poor father  he gives the marionette five gold pieces for Geppetto  As Pinocchio heads home to give the coins to his father  he meets a fox and a cat who convince him that if he plants his coins in the Field of Miracles  outside the city of Catchfools  then they will grow into a tree with a thousand gold coins  or perhaps two thousand  Pinocchio heads off on a journey to Catchfools with the Cat and Fox  On the way  they stop at the Inn of the Red Crayfish  where the Fox and Cat gorge themselves on food at Pinocchio expense  The fox and cat take off ahead of Pinocchio and disguise themselves as bandits while Pinocchio continues on toward Catchfools  The ghost of the Talking Cricket appears  telling him to go home and give the coins to his father but Pinocchio ignores him  As he passes through the forest  the disguised Cat and Fox jump out and try to rob Pinocchio  who hides the money in his mouth  In the struggle that follows Pinocchio bites the Cat hand off and escapes deeper into the forest where he sees a white house ahead  Stopping to knock on the door  he is greeted by a young Fairy with Turquoise Hair  who says she is dead and waiting to be taken  However  as he speaks to her  the bandits catch him and hang him in a tree  After a while the Fox and Cat get tired of waiting for the marionette to suffocate and leave  The Blue haired Fairy sends a falcon and a poodle to rescue Pinocchio  and she calls in three famous doctors to tell her if Pinocchio is dead  The first two (an owl and a crow) are uncertain  but the third—the Talking Cricket that Pinocchio presumably killed earlier—knows that Pinocchio is fine and tells the marionette that he has been disobedient and hurt his father  The Blue haired Fairy tries to make Pinocchio take medicine  saying he will soon die if he does not  but he refuses to take it  despite promising to if he is given sugar  which the Blue haired Fairy gives him  However Four Black Rabbits then enter the room with a coffin and tell Pinocchio they have come to take him away  as he will be dead soon  Pinocchio takes the medicine and the rabbits leave  The Blue haired Fairy asks Pinocchio what happened and he tells her  She then asks him where the gold coins are  Pinocchio lies  saying he has lost them  As he utters this lie (and more) his nose begins to grow until it is so long he cannot turn around in the room  The Fairy explains to Pinocchio that it is his lies that are making his nose grow long  then calls in a flock of woodpeckers to chisel down his nose  Pinocchio and the Blue haired Fairy decide to become brother and sister  and the Fairy sends for Geppetto to come live with them in the forest  Pinocchio heads out to meet his father  but on the way he meets the fox and cat again (whom he had not recognized as the bandits  even though he has a hint from the cat bandaged front paw—which he had bitten earlier; the fox tells him the cat had shown mistaken kindness to a wolf)  They remind Pinocchio of the Field of Miracles  and finally he agrees to go with them and plant his gold  After half a day journey  they reach the city of Catchfools  Everyone in the town has done something exceedingly foolish and now suffers as a result  When they reach the Field of Miracles  Pinocchio buries his gold then runs off to wait the twenty minutes it will take for his gold to grow  After twenty minutes he returns  only to find no tree and—even worse—no gold coins  Realizing what has happened from a bird  he goes to Catchfools and tells the judge  an old Gorilla  about the fox and cat  The judge (as is the custom in Catchfools) sends Pinocchio to prison for his foolishness for four months  While he is in prison  however  the emperor of Catchfools declares a celebration  and all prisoners are set free  As Pinocchio heads back to the forest  he finds an enormous serpent with a smoking tail blocking the way  After some confusion  he asks the serpent to move  but the serpent remains completely still  Concluding that it is dead  Pinocchio begins to step over it  but the serpent suddenly rises up and hisses at the marionette  toppling him over onto his head  Struck by Pinocchio fright and comical position  the snake laughs so hard  it bursts an artery and dies  While sneaking into a farmer yard to take some grapes  Pinocchio is caught in a weasel trap  He asks a bird to help him  but it refuses after hearing Pinocchio was planning to steal grapes  When the farmer comes out and finds Pinocchio  he ties him up in a doghouse to guard his chicken coop  That night  a group of weasels come and tell Pinocchio that they had made a deal with former watchdog Melampo to let them raid the chicken coop if he could have a chicken  Pinocchio says he wants two chickens  so the weasels agree and go into the henhouse  Pinocchio then locks the door and barks loudly  The farmer gets the weasels and frees Pinocchio as a reward  Pinocchio comes to where the cottage was and finds nothing but a gravestone  Believing the Blue haired Fairy died from sorrow  he weeps until a friendly pigeon offers to give him a ride to the seashore  where Geppetto is building a boat to go out and search for Pinocchio  They fly to the seashore and Pinocchio sees Geppetto out in a boat  The puppet leaps into the water and tries to swim to Geppetto  but the waves are too rough and Pinocchio is washed underwater as Geppetto is swallowed by a terrible shark  A kindly dolphin gives Pinocchio a ride to the nearest island  which is the Island of Busy Bees  Everyone is working and no one will give Pinocchio any food as long as he will not help them  He finally offers to carry a lady jug home in return for food and water  When they get to the house  Pinocchio recognizes the lady as the Blue haired Fairy  now miraculously old enough to be his mother  She says she will act as Pinocchio mother and Pinocchio will begin going to school  She hints that if Pinocchio does well in school he will become a real boy  Pinocchio starts school the next day and after showing his determination becomes a friend to all the schoolboys  A while later a group of boys trick Pinocchio into playing hookey by saying they saw a large whale at the beach  Hoping that it is the shark that swallowed Geppetto  he accompanies them to the beach only to find he has been fooled  He begins fighting with the boys and one boy grabs a schoolbook of Pinocchio and throws it at him  The marionette ducks and the book hits another boy named Eugene  who is knocked out  The other boys flee while Pinocchio tries to revive Eugene  Then two policemen come up and accuse Pinocchio of injuring Eugene  Before he can explain  the policemen grab him to take him to jail—but he escapes and is chased into the sea by the police dog  The dog starts to drown and Pinocchio saves him  The dog is grateful and promises to be Pinocchio friend  Pinocchio happily starts swimming to shore  Then The Green Fisherman catches Pinocchio in his net and starts to eat the fish  saying Pinocchio must be a very special fish  Taking off the marionette clothes and covering him with flour  the ogre prepares to eat Pinocchio  The police dog then comes in and rescues Pinocchio from the ogre  On the way home  Pinocchio stops at a man house and asks about Eugene  The man says Eugene is fine  but that Pinocchio must be a truant  Pinocchio says that he is always truthful and obedient  Again his nose grows longer and Pinocchio immediately tells the truth about himself  causing the nose to shrink back to normal  Pinocchio gets home in the middle of the night  He knocks on the door and a snail opens the third story window  Pinocchio pleads to be let in and the snail says he will come down  Since a snail is slow  it takes all night for the snail to come down and let Pinocchio in  By the time the snail comes down Pinocchio has banged his foot against the door and gotten stuck  The snail brings Pinocchio artificial food and the marionette faints  When he wakes  he is on the couch and the Fairy says she will give him another chance  Pinocchio does excellently in school and passes with high honors  The Fairy promises that Pinocchio will be a real boy next day and says he should invite all his friends to a party  He goes to invite everyone  but he is sidetracked when he meets a boy named Romeo—nicknamed Lampwick because he is so tall and skinny  Lampwick is about to go to a place called Toyland  where everyone plays all day and never works  Pinocchio goes along with him and they have a wonderful time in the land of Play—until one morning Pinocchio awakes with donkey ears  A Squirrel tells him that boys who do nothing but play and never work always grow into donkeys  Within a short while Pinocchio has become a donkey  He is sold to a circus and is trained to do all kinds of tricks  Then one night in the circus he falls and sprains his leg  The circus owner sells the donkey to a man who wants to skin him and make a drum  The man throws the donkey into the sea to drown him—and brings up a living wooden boy  Pinocchio explains that the fish ate all the donkey skin off of him and he is now a marionette again  Pinocchio dives back into the water and swims out to sea—when he is swallowed by The Terrible Shark  Inside the shark Pinocchio meets a tuna who is resigned to the fate and just says they will have to wait to be digested  Pinocchio sees a light from far off and he follows the light  At the other end is Geppetto  who had been living on a ship that was also in the shark  Pinocchio and Geppetto and the tuna manage to get out from inside the shark and Pinocchio heroically attempts to swim with Geppetto to shore  which turns out to be too far; however  the tuna rescues them and brings them to shore  Pinocchio and Geppetto try to find a place to stay  They pass two beggars  who are the Fox and the Cat  The Cat is  ironically  really blind now  and the fox is actually lame  tailless (having sold his tail for money) and mangy  They plead for food or money  but Pinocchio will give them nothing  They arrive at a small house  and living there is the Talking Cricket  who says they can stay  Pinocchio gets a job doing work for a farmer  whose donkey is dying  Pinocchio recognizes the donkey as Lampwick  Pinocchio mourns over Lampwick dead body and the farmer is perplexed as to why  Pinocchio says that Lampwick was his friend and they went to school together  causing Farmer John to be even more confused  After long months of working for the farmer and supporting the ailing Geppetto he goes to town with what money he has saved (40 pennies to be exact) to buy himself a new suit  He meets the snail  who tells him that the Blue haired Fairy is ill and needs money  Pinocchio instantly gives the snail all the money he has  promising that he will help his mother as much as he is helping his father  That night  he dreams he is visited by the Fairy  who kisses him  When he wakes up  he is a real boy at last  Furthermore  Pinocchio finds that the Fairy left him a new suit and boots  and a bag which Pinocchio thinks is the forty pennies he originally loaned to the Blue Fairy  The boy is shocked to find instead forty freshly minted gold coins  He is also reunited with Geppetto  now healthy and resuming woodcarving  They live happily ever after ,0,1,0,0,0
388,Smith of Wootton Major, The village of Wootton Major was well known around the countryside for its annual festivals  which were particularly famous for their culinary delights  The biggest festival of all was the Feast of Good Children  This festival was celebrated only once every twenty four years: twenty four children of the village were invited to a party  and the highlight of the party was the Great Cake  a career milestone by which Master Cooks were judged  In the year the story begins  the Master Cook was Nokes  who had landed the position more or less by default; he delegated much of the creative work to his apprentice Alf  Nokes crowned his Great Cake with a little doll jokingly representing the Queen of Faery  Various trinkets were hidden in the cake for the children to find; one of these was a star the Cook discovered in the old spice box  The star was not found at the Feast  but was swallowed by a blacksmith’s son  The boy did not feel its magical properties at once  but on the morning of his tenth birthday the star fixed itself on his forehead  and became his passport to Faery  The boy grew up to be a blacksmith like his father  but in his free time he roamed the Land of Faery  The star on his forehead protected him from many of the dangers threatening mortals in that land  and the Folk of Faery called him Starbrow  The book describes his many travels in Faery  until at last he meets the true Queen of Faery  The identity of the King is also revealed  The time came for another Feast of Good Children  Smith had possessed his gift for most of his life  and the time had come to pass it on to some other child  So he regretfully surrendered the star to Alf  and with it his adventures into Faery  Alf  who had become Master Cook long before  baked it into the festive cake once again for another child to find  After the feast  Alf retired and left the village; and Smith returned to his forge to teach his craft to his now grown son ,0,1,0,0,0
